ROI,Subject,Effect,Session/Partition,LocalizerSize,EffectSize
5,208_KAN_evDB_20140121a_PL2017,N_lm, 1,294,2.006391
5,208_KAN_evDB_20140121a_PL2017,N_lo, 1,294,0.737622
5,208_KAN_evDB_20140121a_PL2017,AJ_hi, 1,294,1.196874
5,208_KAN_evDB_20140121a_PL2017,AJ_hm, 1,294,1.912031
5,208_KAN_evDB_20140121a_PL2017,AJ_lm, 1,294,0.742911
5,208_KAN_evDB_20140121a_PL2017,AJ_lo, 1,294,-1.347516
5,208_KAN_evDB_20140121a_PL2017,V_hi, 1,294,0.319482
5,208_KAN_evDB_20140121a_PL2017,V_hm, 1,294,-0.563635
5,208_KAN_evDB_20140121a_PL2017,V_lm, 1,294,1.135332
5,208_KAN_evDB_20140121a_PL2017,V_lo, 1,294,1.489943
5,208_KAN_evDB_20140121a_PL2017,AV_hi, 1,294,0.481084
5,208_KAN_evDB_20140121a_PL2017,AV_hm, 1,294,-0.262897
5,208_KAN_evDB_20140121a_PL2017,AV_lm, 1,294,0.111633
5,208_KAN_evDB_20140121a_PL2017,AV_lo, 1,294,0.717933
5,208_KAN_evDB_20140121a_PL2017,FW_hi, 1,294,1.132454
5,208_KAN_evDB_20140121a_PL2017,FW_lo, 1,294,-0.378355
5,209_KAN_evDB_20140224_PL2017,N_hi, 1,294,0.415492
5,209_KAN_evDB_20140224_PL2017,N_hm, 1,294,0.542125
5,209_KAN_evDB_20140224_PL2017,N_lm, 1,294,1.833242
5,209_KAN_evDB_20140224_PL2017,N_lo, 1,294,-0.714046
5,209_KAN_evDB_20140224_PL2017,AJ_hi, 1,294,0.933201
5,209_KAN_evDB_20140224_PL2017,AJ_hm, 1,294,0.422419
5,209_KAN_evDB_20140224_PL2017,AJ_lm, 1,294,-0.574444
5,209_KAN_evDB_20140224_PL2017,AJ_lo, 1,294,-0.654338
5,209_KAN_evDB_20140224_PL2017,V_hi, 1,294,0.725632
5,209_KAN_evDB_20140224_PL2017,V_hm, 1,294,0.904626
5,209_KAN_evDB_20140224_PL2017,V_lm, 1,294,2.036814
5,209_KAN_evDB_20140224_PL2017,V_lo, 1,294,1.425228
5,209_KAN_evDB_20140224_PL2017,AV_hi, 1,294,0.492340
5,209_KAN_evDB_20140224_PL2017,AV_hm, 1,294,0.789095
5,209_KAN_evDB_20140224_PL2017,AV_lm, 1,294,0.042135
5,209_KAN_evDB_20140224_PL2017,AV_lo, 1,294,1.651355
5,209_KAN_evDB_20140224_PL2017,FW_hi, 1,294,1.306107
5,209_KAN_evDB_20140224_PL2017,FW_lo, 1,294,0.069323
5,210_KAN_evDB_20140303a_PL2017,N_hi, 1,294,0.948183
5,210_KAN_evDB_20140303a_PL2017,N_hm, 1,294,0.271812
5,210_KAN_evDB_20140303a_PL2017,N_lm, 1,294,2.128764
5,210_KAN_evDB_20140303a_PL2017,N_lo, 1,294,1.809235
5,210_KAN_evDB_20140303a_PL2017,AJ_hi, 1,294,0.493152
5,210_KAN_evDB_20140303a_PL2017,AJ_hm, 1,294,-0.602339
5,210_KAN_evDB_20140303a_PL2017,AJ_lm, 1,294,1.234763
5,210_KAN_evDB_20140303a_PL2017,AJ_lo, 1,294,0.722389
5,210_KAN_evDB_20140303a_PL2017,V_hi, 1,294,1.251314
5,210_KAN_evDB_20140303a_PL2017,V_hm, 1,294,2.072947
5,210_KAN_evDB_20140303a_PL2017,V_lm, 1,294,0.723377
5,210_KAN_evDB_20140303a_PL2017,V_lo, 1,294,0.314961
5,210_KAN_evDB_20140303a_PL2017,AV_hi, 1,294,0.437101
5,210_KAN_evDB_20140303a_PL2017,AV_hm, 1,294,1.268830
5,210_KAN_evDB_20140303a_PL2017,AV_lm, 1,294,0.147787
5,210_KAN_evDB_20140303a_PL2017,AV_lo, 1,294,0.376995
5,210_KAN_evDB_20140303a_PL2017,FW_hi, 1,294,1.582702
5,210_KAN_evDB_20140303a_PL2017,FW_lo, 1,294,1.138831
5,211_KAN_evDB_20140303b_PL2017,N_hi, 1,294,2.046648
5,211_KAN_evDB_20140303b_PL2017,N_hm, 1,294,-0.096806
5,211_KAN_evDB_20140303b_PL2017,N_lm, 1,294,1.440748
5,211_KAN_evDB_20140303b_PL2017,N_lo, 1,294,0.779538
5,211_KAN_evDB_20140303b_PL2017,AJ_hi, 1,294,0.562239
5,211_KAN_evDB_20140303b_PL2017,AJ_hm, 1,294,0.995062
5,211_KAN_evDB_20140303b_PL2017,AJ_lm, 1,294,2.050012
5,211_KAN_evDB_20140303b_PL2017,AJ_lo, 1,294,1.975812
5,211_KAN_evDB_20140303b_PL2017,V_hi, 1,294,1.352576
5,211_KAN_evDB_20140303b_PL2017,V_hm, 1,294,1.690518
5,211_KAN_evDB_20140303b_PL2017,V_lm, 1,294,1.110091
5,211_KAN_evDB_20140303b_PL2017,V_lo, 1,294,2.183597
5,211_KAN_evDB_20140303b_PL2017,AV_hi, 1,294,1.474603
5,211_KAN_evDB_20140303b_PL2017,AV_hm, 1,294,2.896667
5,211_KAN_evDB_20140303b_PL2017,AV_lm, 1,294,1.765184
5,211_KAN_evDB_20140303b_PL2017,AV_lo, 1,294,1.869365
5,211_KAN_evDB_20140303b_PL2017,FW_hi, 1,294,1.394372
5,211_KAN_evDB_20140303b_PL2017,FW_lo, 1,294,2.429858
5,221_KAN_evDB_20140808_PL2017,N_hi, 1,294,3.103591
5,221_KAN_evDB_20140808_PL2017,N_hm, 1,294,0.841073
5,221_KAN_evDB_20140808_PL2017,N_lm, 1,294,1.299610
5,221_KAN_evDB_20140808_PL2017,N_lo, 1,294,2.568805
5,221_KAN_evDB_20140808_PL2017,AJ_hi, 1,294,1.681590
5,221_KAN_evDB_20140808_PL2017,AJ_hm, 1,294,4.187319
5,221_KAN_evDB_20140808_PL2017,AJ_lm, 1,294,3.036173
5,221_KAN_evDB_20140808_PL2017,AJ_lo, 1,294,-1.669757
5,221_KAN_evDB_20140808_PL2017,V_hi, 1,294,0.983374
5,221_KAN_evDB_20140808_PL2017,V_hm, 1,294,2.031488
5,221_KAN_evDB_20140808_PL2017,V_lm, 1,294,1.050031
5,221_KAN_evDB_20140808_PL2017,V_lo, 1,294,1.909068
5,221_KAN_evDB_20140808_PL2017,AV_hi, 1,294,0.607796
5,221_KAN_evDB_20140808_PL2017,AV_hm, 1,294,0.107523
5,221_KAN_evDB_20140808_PL2017,AV_lm, 1,294,3.957582
5,221_KAN_evDB_20140808_PL2017,AV_lo, 1,294,3.196184
5,221_KAN_evDB_20140808_PL2017,FW_hi, 1,294,3.764442
5,221_KAN_evDB_20140808_PL2017,FW_lo, 1,294,1.392038
5,223_KAN_evDB_20140820a_PL2017,N_hi, 1,294,2.894213
5,223_KAN_evDB_20140820a_PL2017,N_hm, 1,294,2.195145
5,223_KAN_evDB_20140820a_PL2017,N_lm, 1,294,-0.121076
5,223_KAN_evDB_20140820a_PL2017,N_lo, 1,294,4.664570
5,223_KAN_evDB_20140820a_PL2017,AJ_hi, 1,294,5.375890
5,223_KAN_evDB_20140820a_PL2017,AJ_hm, 1,294,3.073453
5,223_KAN_evDB_20140820a_PL2017,AJ_lm, 1,294,-0.735376
5,223_KAN_evDB_20140820a_PL2017,AJ_lo, 1,294,-1.274007
5,223_KAN_evDB_20140820a_PL2017,V_hi, 1,294,2.649963
5,223_KAN_evDB_20140820a_PL2017,V_hm, 1,294,3.460364
5,223_KAN_evDB_20140820a_PL2017,V_lm, 1,294,3.422879
5,223_KAN_evDB_20140820a_PL2017,V_lo, 1,294,0.036711
5,223_KAN_evDB_20140820a_PL2017,AV_hi, 1,294,0.788961
5,223_KAN_evDB_20140820a_PL2017,AV_hm, 1,294,0.256174
5,223_KAN_evDB_20140820a_PL2017,AV_lm, 1,294,2.369258
5,223_KAN_evDB_20140820a_PL2017,AV_lo, 1,294,4.427066
5,223_KAN_evDB_20140820a_PL2017,FW_hi, 1,294,0.308876
5,223_KAN_evDB_20140820a_PL2017,FW_lo, 1,294,2.658772
5,214_KAN_evDB_20141103b_PL2017,N_hi, 1,294,1.331002
5,214_KAN_evDB_20141103b_PL2017,N_hm, 1,294,1.836501
5,214_KAN_evDB_20141103b_PL2017,N_lm, 1,294,-0.319124
5,214_KAN_evDB_20141103b_PL2017,N_lo, 1,294,2.858689
5,214_KAN_evDB_20141103b_PL2017,AJ_hi, 1,294,4.650578
5,214_KAN_evDB_20141103b_PL2017,AJ_hm, 1,294,3.091332
5,214_KAN_evDB_20141103b_PL2017,AJ_lm, 1,294,-0.319386
5,214_KAN_evDB_20141103b_PL2017,AJ_lo, 1,294,1.423227
5,214_KAN_evDB_20141103b_PL2017,V_hi, 1,294,0.533870
5,214_KAN_evDB_20141103b_PL2017,V_hm, 1,294,0.746388
5,214_KAN_evDB_20141103b_PL2017,V_lm, 1,294,2.336631
5,214_KAN_evDB_20141103b_PL2017,V_lo, 1,294,0.004509
5,214_KAN_evDB_20141103b_PL2017,AV_hi, 1,294,2.123666
5,214_KAN_evDB_20141103b_PL2017,AV_hm, 1,294,2.500881
5,214_KAN_evDB_20141103b_PL2017,AV_lm, 1,294,1.235181
5,214_KAN_evDB_20141103b_PL2017,AV_lo, 1,294,2.529418
5,214_KAN_evDB_20141103b_PL2017,FW_hi, 1,294,-1.846574
5,214_KAN_evDB_20141103b_PL2017,FW_lo, 1,294,5.553012
5,240_KAN_evDB_20141103a_PL2017,N_hi, 1,294,0.225100
5,240_KAN_evDB_20141103a_PL2017,N_hm, 1,294,-1.124532
5,240_KAN_evDB_20141103a_PL2017,N_lm, 1,294,0.237955
5,240_KAN_evDB_20141103a_PL2017,N_lo, 1,294,-0.119940
5,240_KAN_evDB_20141103a_PL2017,AJ_hi, 1,294,-1.210664
5,240_KAN_evDB_20141103a_PL2017,AJ_hm, 1,294,0.996037
5,240_KAN_evDB_20141103a_PL2017,AJ_lm, 1,294,1.358265
5,240_KAN_evDB_20141103a_PL2017,AJ_lo, 1,294,-1.135891
5,240_KAN_evDB_20141103a_PL2017,V_hi, 1,294,0.542245
5,240_KAN_evDB_20141103a_PL2017,V_hm, 1,294,-0.536600
5,240_KAN_evDB_20141103a_PL2017,V_lm, 1,294,-0.536827
5,240_KAN_evDB_20141103a_PL2017,V_lo, 1,294,0.733848
5,240_KAN_evDB_20141103a_PL2017,AV_hi, 1,294,-0.465918
5,240_KAN_evDB_20141103a_PL2017,AV_hm, 1,294,-1.567895
5,240_KAN_evDB_20141103a_PL2017,AV_lm, 1,294,1.356209
5,240_KAN_evDB_20141103a_PL2017,AV_lo, 1,294,1.391185
5,240_KAN_evDB_20141103a_PL2017,FW_hi, 1,294,1.341522
5,240_KAN_evDB_20141103a_PL2017,FW_lo, 1,294,-2.135325
5,227_KAN_evDB_20141201c2_PL2017,N_hi, 1,294,0.558847
5,227_KAN_evDB_20141201c2_PL2017,N_hm, 1,294,0.891391
5,227_KAN_evDB_20141201c2_PL2017,N_lm, 1,294,0.288923
5,227_KAN_evDB_20141201c2_PL2017,N_lo, 1,294,1.766815
5,227_KAN_evDB_20141201c2_PL2017,AJ_hi, 1,294,1.536743
5,227_KAN_evDB_20141201c2_PL2017,AJ_hm, 1,294,0.369024
5,227_KAN_evDB_20141201c2_PL2017,AJ_lm, 1,294,2.409486
5,227_KAN_evDB_20141201c2_PL2017,AJ_lo, 1,294,1.054775
5,227_KAN_evDB_20141201c2_PL2017,V_hi, 1,294,1.255094
5,227_KAN_evDB_20141201c2_PL2017,V_hm, 1,294,1.819521
5,227_KAN_evDB_20141201c2_PL2017,V_lm, 1,294,-1.716433
5,227_KAN_evDB_20141201c2_PL2017,V_lo, 1,294,-1.483712
5,227_KAN_evDB_20141201c2_PL2017,AV_hi, 1,294,0.455066
5,227_KAN_evDB_20141201c2_PL2017,AV_hm, 1,294,0.297588
5,227_KAN_evDB_20141201c2_PL2017,AV_lm, 1,294,0.559739
5,227_KAN_evDB_20141201c2_PL2017,AV_lo, 1,294,0.601926
5,227_KAN_evDB_20141201c2_PL2017,FW_hi, 1,294,1.343108
5,227_KAN_evDB_20141201c2_PL2017,FW_lo, 1,294,1.832355
5,192_KAN_EvDB_20150211b_PL2017,N_hi, 1,294,-2.165672
5,192_KAN_EvDB_20150211b_PL2017,N_hm, 1,294,2.521374
5,192_KAN_EvDB_20150211b_PL2017,N_lm, 1,294,3.427618
5,192_KAN_EvDB_20150211b_PL2017,N_lo, 1,294,-1.139651
5,192_KAN_EvDB_20150211b_PL2017,AJ_hi, 1,294,-0.082581
5,192_KAN_EvDB_20150211b_PL2017,AJ_hm, 1,294,0.085799
5,192_KAN_EvDB_20150211b_PL2017,AJ_lm, 1,294,-1.399356
5,192_KAN_EvDB_20150211b_PL2017,AJ_lo, 1,294,0.146250
5,192_KAN_EvDB_20150211b_PL2017,V_hi, 1,294,-0.762458
5,192_KAN_EvDB_20150211b_PL2017,V_hm, 1,294,-2.491212
5,192_KAN_EvDB_20150211b_PL2017,V_lm, 1,294,1.806473
5,192_KAN_EvDB_20150211b_PL2017,V_lo, 1,294,1.345754
5,192_KAN_EvDB_20150211b_PL2017,AV_hi, 1,294,-0.326532
5,192_KAN_EvDB_20150211b_PL2017,AV_hm, 1,294,-1.197692
5,192_KAN_EvDB_20150211b_PL2017,AV_lm, 1,294,0.114549
5,192_KAN_EvDB_20150211b_PL2017,AV_lo, 1,294,-0.288823
5,192_KAN_EvDB_20150211b_PL2017,FW_hi, 1,294,2.344099
5,192_KAN_EvDB_20150211b_PL2017,FW_lo, 1,294,-3.807899
5,253_KAN_EvDB_20150211a_PL2017,N_hi, 1,294,3.122897
5,253_KAN_EvDB_20150211a_PL2017,N_hm, 1,294,-1.880465
5,253_KAN_EvDB_20150211a_PL2017,N_lm, 1,294,0.960203
5,253_KAN_EvDB_20150211a_PL2017,N_lo, 1,294,3.237801
5,253_KAN_EvDB_20150211a_PL2017,AJ_hi, 1,294,2.038393
5,253_KAN_EvDB_20150211a_PL2017,AJ_hm, 1,294,4.072390
5,253_KAN_EvDB_20150211a_PL2017,AJ_lm, 1,294,2.026646
5,253_KAN_EvDB_20150211a_PL2017,AJ_lo, 1,294,-0.627814
5,253_KAN_EvDB_20150211a_PL2017,V_hi, 1,294,5.193290
5,253_KAN_EvDB_20150211a_PL2017,V_hm, 1,294,6.594657
5,253_KAN_EvDB_20150211a_PL2017,V_lm, 1,294,1.192515
5,253_KAN_EvDB_20150211a_PL2017,V_lo, 1,294,1.494205
5,253_KAN_EvDB_20150211a_PL2017,AV_hi, 1,294,3.640304
5,253_KAN_EvDB_20150211a_PL2017,AV_hm, 1,294,2.320133
5,253_KAN_EvDB_20150211a_PL2017,AV_lm, 1,294,3.202031
5,253_KAN_EvDB_20150211a_PL2017,AV_lo, 1,294,5.002451
5,253_KAN_EvDB_20150211a_PL2017,FW_hi, 1,294,1.007614
5,253_KAN_EvDB_20150211a_PL2017,FW_lo, 1,294,6.789271
5,254_KAN_EvDB_20150211c_PL2017,N_hi, 1,294,-0.526732
5,254_KAN_EvDB_20150211c_PL2017,N_hm, 1,294,0.116571
5,254_KAN_EvDB_20150211c_PL2017,N_lm, 1,294,-0.202849
5,254_KAN_EvDB_20150211c_PL2017,N_lo, 1,294,0.430464
5,254_KAN_EvDB_20150211c_PL2017,AJ_hi, 1,294,1.535643
5,254_KAN_EvDB_20150211c_PL2017,AJ_hm, 1,294,0.404031
5,254_KAN_EvDB_20150211c_PL2017,AJ_lm, 1,294,0.530203
5,254_KAN_EvDB_20150211c_PL2017,AJ_lo, 1,294,-0.219769
5,254_KAN_EvDB_20150211c_PL2017,V_hi, 1,294,0.613919
5,254_KAN_EvDB_20150211c_PL2017,V_hm, 1,294,1.055440
5,254_KAN_EvDB_20150211c_PL2017,V_lm, 1,294,0.245841
5,254_KAN_EvDB_20150211c_PL2017,V_lo, 1,294,0.013762
5,254_KAN_EvDB_20150211c_PL2017,AV_hi, 1,294,0.691910
5,254_KAN_EvDB_20150211c_PL2017,AV_hm, 1,294,1.132664
5,254_KAN_EvDB_20150211c_PL2017,AV_lm, 1,294,-0.275639
5,254_KAN_EvDB_20150211c_PL2017,AV_lo, 1,294,0.140454
5,254_KAN_EvDB_20150211c_PL2017,FW_hi, 1,294,-1.459060
5,254_KAN_EvDB_20150211c_PL2017,FW_lo, 1,294,1.039761
5,117_KAN_EvDB_20150217c_PL2017,N_hi, 1,294,-0.596018
5,117_KAN_EvDB_20150217c_PL2017,N_hm, 1,294,-0.398696
5,117_KAN_EvDB_20150217c_PL2017,N_lm, 1,294,0.256219
5,117_KAN_EvDB_20150217c_PL2017,N_lo, 1,294,1.934282
5,117_KAN_EvDB_20150217c_PL2017,AJ_hi, 1,294,0.165372
5,117_KAN_EvDB_20150217c_PL2017,AJ_hm, 1,294,0.532880
5,117_KAN_EvDB_20150217c_PL2017,AJ_lm, 1,294,-0.227068
5,117_KAN_EvDB_20150217c_PL2017,AJ_lo, 1,294,-0.006803
5,117_KAN_EvDB_20150217c_PL2017,V_hi, 1,294,0.950424
5,117_KAN_EvDB_20150217c_PL2017,V_hm, 1,294,0.499969
5,117_KAN_EvDB_20150217c_PL2017,V_lm, 1,294,-0.511015
5,117_KAN_EvDB_20150217c_PL2017,V_lo, 1,294,-1.491381
5,117_KAN_EvDB_20150217c_PL2017,AV_hi, 1,294,0.791454
5,117_KAN_EvDB_20150217c_PL2017,AV_hm, 1,294,0.087136
5,117_KAN_EvDB_20150217c_PL2017,AV_lm, 1,294,-1.451587
5,117_KAN_EvDB_20150217c_PL2017,AV_lo, 1,294,-0.568302
5,117_KAN_EvDB_20150217c_PL2017,FW_hi, 1,294,-1.627742
5,117_KAN_EvDB_20150217c_PL2017,FW_lo, 1,294,1.313320
5,127_KAN_EvDB_20150217a_PL2017,N_hi, 1,294,0.554099
5,127_KAN_EvDB_20150217a_PL2017,N_hm, 1,294,1.157041
5,127_KAN_EvDB_20150217a_PL2017,N_lm, 1,294,0.528203
5,127_KAN_EvDB_20150217a_PL2017,N_lo, 1,294,0.946448
5,127_KAN_EvDB_20150217a_PL2017,AJ_hi, 1,294,1.315226
5,127_KAN_EvDB_20150217a_PL2017,AJ_hm, 1,294,-0.065290
5,127_KAN_EvDB_20150217a_PL2017,AJ_lm, 1,294,1.013509
5,127_KAN_EvDB_20150217a_PL2017,AJ_lo, 1,294,0.183443
5,127_KAN_EvDB_20150217a_PL2017,V_hi, 1,294,0.575068
5,127_KAN_EvDB_20150217a_PL2017,V_hm, 1,294,0.977666
5,127_KAN_EvDB_20150217a_PL2017,V_lm, 1,294,1.167102
5,127_KAN_EvDB_20150217a_PL2017,V_lo, 1,294,0.724961
5,127_KAN_EvDB_20150217a_PL2017,AV_hi, 1,294,1.681389
5,127_KAN_EvDB_20150217a_PL2017,AV_hm, 1,294,1.277167
5,127_KAN_EvDB_20150217a_PL2017,AV_lm, 1,294,0.457594
5,127_KAN_EvDB_20150217a_PL2017,AV_lo, 1,294,1.051082
5,127_KAN_EvDB_20150217a_PL2017,FW_hi, 1,294,0.207358
5,127_KAN_EvDB_20150217a_PL2017,FW_lo, 1,294,2.554145
5,259_KAN_EvDB_20150224c_PL2017,N_hi, 1,294,1.808106
5,259_KAN_EvDB_20150224c_PL2017,N_hm, 1,294,2.109919
5,259_KAN_EvDB_20150224c_PL2017,N_lm, 1,294,2.466758
5,259_KAN_EvDB_20150224c_PL2017,N_lo, 1,294,1.791996
5,259_KAN_EvDB_20150224c_PL2017,AJ_hi, 1,294,2.542126
5,259_KAN_EvDB_20150224c_PL2017,AJ_hm, 1,294,1.296294
5,259_KAN_EvDB_20150224c_PL2017,AJ_lm, 1,294,2.787833
5,259_KAN_EvDB_20150224c_PL2017,AJ_lo, 1,294,3.243648
5,259_KAN_EvDB_20150224c_PL2017,V_hi, 1,294,1.545605
5,259_KAN_EvDB_20150224c_PL2017,V_hm, 1,294,2.076202
5,259_KAN_EvDB_20150224c_PL2017,V_lm, 1,294,1.989171
5,259_KAN_EvDB_20150224c_PL2017,V_lo, 1,294,2.081117
5,259_KAN_EvDB_20150224c_PL2017,AV_hi, 1,294,2.741138
5,259_KAN_EvDB_20150224c_PL2017,AV_hm, 1,294,3.191747
5,259_KAN_EvDB_20150224c_PL2017,AV_lm, 1,294,1.943757
5,259_KAN_EvDB_20150224c_PL2017,AV_lo, 1,294,1.235827
5,259_KAN_EvDB_20150224c_PL2017,FW_hi, 1,294,2.523110
5,259_KAN_EvDB_20150224c_PL2017,FW_lo, 1,294,2.913899
5,264_KAN_EvDB_20150310c_PL2017,N_hi, 1,294,1.824410
5,264_KAN_EvDB_20150310c_PL2017,N_hm, 1,294,0.530100
5,264_KAN_EvDB_20150310c_PL2017,N_lm, 1,294,1.074786
5,264_KAN_EvDB_20150310c_PL2017,N_lo, 1,294,1.523159
5,264_KAN_EvDB_20150310c_PL2017,AJ_hi, 1,294,2.877285
5,264_KAN_EvDB_20150310c_PL2017,AJ_hm, 1,294,2.235340
5,264_KAN_EvDB_20150310c_PL2017,AJ_lm, 1,294,1.792487
5,264_KAN_EvDB_20150310c_PL2017,AJ_lo, 1,294,1.815035
5,264_KAN_EvDB_20150310c_PL2017,V_hi, 1,294,0.337859
5,264_KAN_EvDB_20150310c_PL2017,V_hm, 1,294,1.238783
5,264_KAN_EvDB_20150310c_PL2017,V_lm, 1,294,1.054355
5,264_KAN_EvDB_20150310c_PL2017,V_lo, 1,294,0.094062
5,264_KAN_EvDB_20150310c_PL2017,AV_hi, 1,294,0.914677
5,264_KAN_EvDB_20150310c_PL2017,AV_hm, 1,294,0.627679
5,264_KAN_EvDB_20150310c_PL2017,AV_lm, 1,294,1.864780
5,264_KAN_EvDB_20150310c_PL2017,AV_lo, 1,294,1.963917
5,264_KAN_EvDB_20150310c_PL2017,FW_hi, 1,294,1.626979
5,264_KAN_EvDB_20150310c_PL2017,FW_lo, 1,294,2.441764
